Bank,level,page_num,block_num,par_num,line_num,left,top,width,height,CEng,Ctha,CNum,CSym,label
Kbank,4,1,7,1,4,273,1210,261,36,0,3,6,2,Amount
Kbank,4,1,7,1,4,274,1094,260,36,0,3,6,2,Amount
Kbank,4,1,7,1,4,274,1095,260,35,0,3,6,2,Amount
Kbank,4,1,7,1,4,274,1121,260,36,0,3,6,2,Amount
Kbank,4,1,7,1,4,274,1139,260,36,0,3,6,2,Amount
Kbank,4,1,7,1,4,274,1139,649,39,0,4,6,3,Amount
Kbank,4,1,7,1,4,274,1139,649,39,1,3,6,2,Amount
Kbank,4,1,7,1,4,274,1210,260,36,0,3,6,2,Amount
Kbank,4,1,7,1,4,309,1094,225,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,309,1134,614,45,2,4,5,2,Amount
Kbank,4,1,7,1,4,309,1139,225,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,309,1139,614,39,2,3,5,2,Amount
Kbank,4,1,7,1,4,310,1023,224,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,310,1068,224,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,310,1076,224,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,310,1094,224,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,310,1094,613,39,0,4,5,2,Amount
Kbank,4,1,7,1,4,310,1121,224,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,310,1139,224,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,310,1139,613,50,4,3,5,1,Amount
Kbank,4,1,7,1,4,310,1210,224,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,311,1023,612,39,1,3,5,2,Amount
Kbank,4,1,7,1,4,311,1076,223,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,311,1094,223,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,311,1134,612,47,2,5,5,1,Amount
Kbank,4,1,7,1,4,311,1139,223,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,311,1139,612,39,0,4,5,1,Amount
Kbank,4,1,7,1,4,311,1192,223,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,311,1210,223,31,0,3,5,1,Amount
Kbank,4,1,7,1,4,335,1094,199,31,0,3,4,1,Amount
Kbank,4,1,7,1,4,335,1127,588,62,0,4,5,2,Amount
Kbank,4,1,7,1,4,335,1139,199,31,0,3,4,1,Amount
Kbank,4,1,7,1,4,335,1210,199,31,0,3,4,1,Amount
Kbank,4,1,7,1,4,336,1011,429,133,1,3,4,1,Amount
Kbank,4,1,7,1,4,336,1023,198,31,0,3,4,1,Amount
Kbank,4,1,7,1,4,336,1094,198,31,0,3,4,1,Amount
Kbank,4,1,7,1,4,336,1094,587,39,0,4,4,1,Amount
Kbank,4,1,7,1,4,336,1097,587,92,0,6,4,1,Amount
Kbank,4,1,7,1,4,336,1139,198,31,0,3,4,1,Amount
Kbank,4,1,7,1,4,337,1139,197,31,0,3,4,1,Amount
Kbank,4,1,7,1,5,49,1056,874,59,0,5,0,3,NotUse
Kbank,4,1,7,1,5,49,1057,793,55,0,6,0,3,NotUse
Kbank,4,1,7,1,5,49,1089,874,80,3,5,0,3,NotUse
Kbank,4,1,7,1,5,51,1092,231,35,0,10,0,3,NotUse
Kbank,4,1,7,1,5,51,1133,869,92,0,11,0,3,NotUse
Kbank,4,1,7,1,5,51,1133,872,92,0,11,0,3,NotUse
Kbank,4,1,7,1,5,51,1137,231,35,0,10,0,3,NotUse
Kbank,4,1,7,1,5,51,1145,231,35,0,10,0,3,NotUse
Kbank,4,1,7,1,5,51,1150,653,79,0,10,0,6,NotUse
Kbank,4,1,7,1,5,51,1163,231,35,0,10,0,3,NotUse
Kbank,4,1,7,1,5,51,1190,231,35,0,10,0,3,NotUse
Kbank,4,1,7,1,5,51,1194,653,80,0,10,0,6,NotUse
Kbank,4,1,7,1,5,51,1194,678,80,0,10,0,7,NotUse
Kbank,4,1,7,1,5,51,1194,678,80,2,10,0,5,NotUse
Kbank,4,1,7,1,5,51,1195,653,79,0,10,0,6,NotUse
Kbank,4,1,7,1,5,51,1195,750,79,0,12,0,7,NotUse
Kbank,4,1,7,1,5,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,7,1,5,51,1261,231,35,0,10,0,3,NotUse
Kbank,4,1,7,1,5,51,1279,231,35,0,10,0,3,NotUse
Kbank,4,1,7,1,5,53,790,160,24,0,10,0,3,NotUse
Kbank,4,1,7,1,5,272,1139,651,39,2,3,6,2,Amount
Kbank,4,1,7,1,5,274,1094,260,36,0,3,6,2,Amount
Kbank,4,1,7,1,5,274,1139,649,39,1,3,6,2,Amount
Kbank,4,1,7,1,5,291,840,120,21,0,3,3,1,Amount
Kbank,4,1,7,1,5,310,1139,613,39,1,3,5,1,Amount
Kbank,4,1,7,1,5,311,1094,612,39,2,4,5,1,Amount
Kbank,4,1,7,1,5,337,1139,197,31,0,3,4,1,Amount
Kbank,4,1,7,1,5,668,1087,255,51,0,1,1,1,NotUse
Kbank,4,1,7,1,6,51,1140,668,89,0,10,0,7,NotUse
Kbank,4,1,7,1,6,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,7,1,6,310,1136,613,100,2,3,5,1,Amount
Kbank,4,1,7,1,6,310,1139,224,31,0,3,5,1,Amount
Kbank,4,1,7,1,6,337,1139,197,31,0,3,4,1,Amount
Kbank,4,1,7,1,6,361,1234,173,31,0,3,3,1,NotUse
Kbank,4,1,7,1,6,361,1234,521,45,11,3,3,2,NotUse
Kbank,4,1,7,1,6,361,1279,173,31,0,3,3,1,NotUse
Kbank,4,1,7,1,6,361,1279,521,45,11,3,3,2,NotUse
Kbank,4,1,7,1,6,361,1350,521,45,11,3,3,2,NotUse
Kbank,4,1,7,1,6,628,1087,295,61,1,0,1,1,NotUse
Kbank,4,1,7,1,7,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,7,1,7,309,1134,614,45,0,6,5,3,Amount
Kbank,4,1,8,1,1,44,620,176,176,0,0,0,1,NotUse
Kbank,4,1,8,1,1,49,1004,124,36,0,5,0,2,NotUse
Kbank,4,1,8,1,1,49,1009,874,61,0,6,0,2,NotUse
Kbank,4,1,8,1,1,49,1017,691,51,0,5,0,3,NotUse
Kbank,4,1,8,1,1,49,1022,124,36,0,5,0,2,NotUse
Kbank,4,1,8,1,1,49,1056,873,112,0,6,0,2,NotUse
Kbank,4,1,8,1,1,49,1067,124,36,0,5,0,2,NotUse
Kbank,4,1,8,1,1,49,1077,124,26,0,5,0,2,NotUse
Kbank,4,1,8,1,1,49,1138,124,36,0,5,0,2,NotUse
Kbank,4,1,8,1,1,50,1340,467,33,0,23,0,4,NotUse
Kbank,4,1,8,1,1,51,857,224,43,0,10,0,3,NotUse
Kbank,4,1,8,1,1,51,880,224,43,0,10,0,3,NotUse
Kbank,4,1,8,1,1,51,902,224,43,0,10,0,3,NotUse
Kbank,4,1,8,1,1,51,921,719,64,0,10,0,4,NotUse
Kbank,4,1,8,1,1,51,921,750,64,0,10,0,4,NotUse
Kbank,4,1,8,1,1,51,921,770,64,0,10,1,3,NotUse
Kbank,4,1,8,1,1,51,925,224,43,0,10,0,3,NotUse
Kbank,4,1,8,1,1,51,996,224,43,0,10,0,3,NotUse
Kbank,4,1,8,1,1,51,1062,872,96,3,11,0,5,NotUse
Kbank,4,1,8,1,1,51,1133,872,96,0,11,0,6,NotUse
Kbank,4,1,8,1,1,51,1133,872,96,2,11,0,4,NotUse
Kbank,4,1,8,1,1,51,1163,231,35,0,10,0,3,NotUse
Kbank,4,1,8,1,1,51,1193,653,81,0,10,0,6,NotUse
Kbank,4,1,8,1,1,51,1194,653,80,0,10,0,6,NotUse
Kbank,4,1,8,1,1,51,1194,668,80,2,10,0,6,NotUse
Kbank,4,1,8,1,1,51,1195,653,79,0,10,0,6,NotUse
Kbank,4,1,8,1,1,51,1195,668,79,2,10,0,6,NotUse
Kbank,4,1,8,1,1,51,1195,760,79,4,10,0,3,NotUse
Kbank,4,1,8,1,1,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,8,1,1,51,1231,872,96,0,11,0,6,NotUse
Kbank,4,1,8,1,1,53,585,155,43,0,10,0,3,NotUse
Kbank,4,1,8,1,1,53,634,155,43,0,10,0,3,NotUse
Kbank,4,1,8,1,1,66,748,129,29,0,3,0,1,NotUse
Kbank,4,1,8,1,1,73,672,422,89,0,11,0,3,NotUse
Kbank,4,1,8,1,1,107,926,820,79,1,0,18,5,RefCode
Kbank,4,1,8,1,1,107,971,597,79,0,0,18,3,RefCode
Kbank,4,1,8,1,1,107,971,735,109,3,0,18,0,RefCode
Kbank,4,1,8,1,1,107,971,814,99,5,0,18,0,RefCode
Kbank,4,1,8,1,1,107,971,816,89,4,1,18,5,RefCode
Kbank,4,1,8,1,1,107,971,818,130,0,5,18,4,RefCode
Kbank,4,1,8,1,1,107,971,819,79,0,3,18,6,RefCode
Kbank,4,1,8,1,1,107,971,819,79,2,0,18,5,RefCode
Kbank,4,1,8,1,1,107,971,820,79,1,0,18,5,RefCode
Kbank,4,1,8,1,1,107,971,820,89,1,1,20,3,RefCode
Kbank,4,1,8,1,1,107,971,821,79,0,0,18,7,RefCode
Kbank,4,1,8,1,1,107,975,816,71,0,4,18,3,RefCode
Kbank,4,1,8,1,1,107,975,816,71,1,2,18,5,RefCode
Kbank,4,1,8,1,1,107,975,816,71,6,0,18,5,RefCode
Kbank,4,1,8,1,1,107,975,816,122,5,0,18,0,RefCode
Kbank,4,1,8,1,1,125,975,798,71,0,7,18,4,RefCode
Kbank,4,1,8,1,1,145,676,17,17,0,0,0,1,NotUse
Kbank,4,1,8,1,1,195,386,375,37,0,21,0,3,NotUse
Kbank,4,1,8,1,1,246,1139,288,36,0,3,7,2,Amount
Kbank,4,1,8,1,1,248,1121,451,50,1,3,7,4,Amount
Kbank,4,1,8,1,1,248,1139,286,36,0,3,7,2,Amount
Kbank,4,1,8,1,1,248,1139,675,131,0,5,7,4,Amount
Kbank,4,1,8,1,1,272,742,140,22,0,3,4,1,Amount
Kbank,4,1,8,1,1,272,1094,366,36,0,4,6,2,Amount
Kbank,4,1,8,1,1,272,1094,651,39,2,3,6,2,Amount
Kbank,4,1,8,1,1,273,1094,650,39,0,4,6,2,Amount
Kbank,4,1,8,1,1,273,1139,650,39,1,3,6,2,Amount
Kbank,4,1,8,1,1,274,1094,260,36,0,3,6,2,Amount
Kbank,4,1,8,1,1,280,786,513,31,0,0,20,0,NotUse
Kbank,4,1,8,1,1,281,692,261,31,6,0,4,2,NotUse
Kbank,4,1,8,1,1,281,785,73,32,3,0,0,0,NotUse
Kbank,4,1,8,1,1,281,786,260,31,6,0,4,2,NotUse
Kbank,4,1,8,1,1,281,786,277,31,6,0,4,3,NotUse
Kbank,4,1,8,1,1,281,786,384,31,0,0,15,0,NotUse
Kbank,4,1,8,1,1,281,786,411,31,0,0,16,0,NotUse
Kbank,4,1,8,1,1,281,786,515,31,0,0,20,0,NotUse
Kbank,4,1,8,1,1,281,786,515,31,3,0,17,0,NotUse
Kbank,4,1,8,1,1,282,786,357,31,0,0,14,0,NotUse
Kbank,4,1,8,1,1,282,786,384,31,0,0,15,0,NotUse
Kbank,4,1,8,1,1,284,715,330,31,0,0,13,0,NotUse
Kbank,4,1,8,1,1,291,840,120,21,0,3,3,1,Amount
Kbank,4,1,8,1,1,291,840,361,29,11,3,3,2,NotUse
Kbank,4,1,8,1,1,310,1094,224,31,0,3,5,1,Amount
Kbank,4,1,8,1,1,310,1139,224,31,0,3,5,1,Amount
Kbank,4,1,8,1,1,311,1082,388,43,3,3,5,1,Amount
Kbank,4,1,8,1,1,311,1094,223,31,0,3,5,1,Amount
Kbank,4,1,8,1,1,311,1094,612,39,0,4,5,2,Amount
Kbank,4,1,8,1,1,311,1094,612,39,0,5,5,1,Amount
Kbank,4,1,8,1,1,311,1127,612,51,0,6,5,2,Amount
Kbank,4,1,8,1,1,337,1139,301,31,0,3,4,2,Amount
Kbank,4,1,8,1,1,361,1234,521,45,11,3,3,2,NotUse
Kbank,4,1,8,1,1,361,1279,521,45,11,3,3,2,NotUse
Kbank,4,1,8,1,1,624,855,303,303,0,0,0,1,NotUse
Kbank,4,1,8,1,1,624,900,303,303,0,0,0,1,NotUse
Kbank,4,1,8,1,1,624,908,303,303,0,0,0,1,NotUse
Kbank,4,1,8,1,1,624,926,222,201,0,0,0,2,NotUse
Kbank,4,1,8,1,1,624,926,303,303,0,0,0,1,NotUse
Kbank,4,1,8,1,1,624,926,303,303,0,0,0,2,NotUse
Kbank,4,1,8,1,1,624,926,303,357,0,0,0,1,NotUse
Kbank,4,1,8,1,1,624,930,4,153,0,0,0,1,NotUse
Kbank,4,1,8,1,1,624,953,303,303,0,0,0,1,NotUse
Kbank,4,1,8,1,1,624,971,303,303,0,0,0,1,NotUse
Kbank,4,1,8,1,1,624,975,303,295,0,0,0,5,NotUse
Kbank,4,1,8,1,1,624,975,303,299,0,0,0,5,NotUse
Kbank,4,1,8,1,1,624,1005,303,269,0,0,0,3,NotUse
Kbank,4,1,8,1,1,624,1007,303,222,0,0,0,1,NotUse
Kbank,4,1,8,1,1,624,1024,303,303,0,0,0,1,NotUse
Kbank,4,1,8,1,1,624,1042,303,303,0,0,0,1,NotUse
Kbank,4,1,8,1,1,624,1052,242,112,0,0,0,1,NotUse
Kbank,4,1,8,1,1,628,930,71,71,0,0,0,3,NotUse
Kbank,4,1,8,1,1,628,930,71,152,0,0,1,0,NotUse
Kbank,4,1,8,1,1,628,930,71,295,0,1,0,5,NotUse
Kbank,4,1,8,1,1,628,930,142,102,3,0,0,0,NotUse
Kbank,4,1,8,1,1,628,930,295,71,5,0,0,1,NotUse
Kbank,4,1,8,1,1,628,975,173,295,0,0,0,1,NotUse
Kbank,4,1,8,1,1,628,975,295,71,0,4,0,3,NotUse
Kbank,4,1,8,1,1,628,975,295,71,3,0,0,0,NotUse
Kbank,4,1,8,1,1,628,1015,299,111,0,0,0,2,NotUse
Kbank,4,1,8,1,1,628,1098,295,127,0,0,0,1,NotUse
Kbank,4,1,8,1,1,628,1103,71,122,2,0,0,0,NotUse
Kbank,4,1,8,1,1,628,1133,295,92,3,0,0,0,NotUse
Kbank,4,1,8,1,1,628,1154,71,71,0,0,0,3,NotUse
Kbank,4,1,8,1,1,628,1199,71,71,0,0,0,3,NotUse
Kbank,4,1,8,1,1,634,926,293,116,0,0,0,1,NotUse
Kbank,4,1,8,1,1,666,1248,216,31,11,0,0,1,NotUse
Kbank,4,1,8,1,1,666,1293,216,31,11,0,0,1,NotUse
Kbank,4,1,8,1,1,675,1057,252,172,0,0,0,2,NotUse
Kbank,4,1,8,1,1,699,975,71,106,0,0,0,1,NotUse
Kbank,4,1,8,1,1,705,971,59,40,0,0,0,1,NotUse
Kbank,4,1,8,1,1,709,975,41,20,0,2,0,0,NotUse
Kbank,4,1,8,1,1,729,975,51,106,0,0,0,1,NotUse
Kbank,4,1,8,1,1,729,975,194,295,0,0,0,1,NotUse
Kbank,4,1,8,1,1,729,1015,11,66,0,0,0,1,NotUse
Kbank,4,1,8,1,1,811,1011,112,51,0,2,0,1,NotUse
Kbank,4,1,8,1,1,842,1128,81,97,0,0,0,1,NotUse
Kbank,4,1,8,1,1,848,1048,89,130,4,0,0,0,NotUse
Kbank,4,1,8,1,1,890,100,21,45,3,0,0,0,NotUse
Kbank,4,1,8,1,1,893,1087,30,40,0,0,1,1,NotUse
Kbank,4,1,8,1,1,893,1148,30,30,0,2,0,1,NotUse
Kbank,4,1,8,1,1,908,100,9,45,0,0,2,0,NotUse
Kbank,4,1,8,1,2,49,1032,684,93,3,5,0,2,NotUse
Kbank,4,1,8,1,2,49,1036,874,183,5,5,0,2,NotUse
Kbank,4,1,8,1,2,49,1052,874,120,2,8,0,2,NotUse
Kbank,4,1,8,1,2,49,1055,844,61,3,5,0,2,NotUse
Kbank,4,1,8,1,2,49,1056,844,61,0,8,0,2,NotUse
Kbank,4,1,8,1,2,49,1056,874,112,1,5,0,3,NotUse
Kbank,4,1,8,1,2,51,925,224,43,0,10,0,3,NotUse
Kbank,4,1,8,1,2,51,1126,875,130,5,10,0,4,NotUse
Kbank,4,1,8,1,2,51,1133,872,92,0,11,0,3,NotUse
Kbank,4,1,8,1,2,51,1158,872,112,3,10,0,3,NotUse
Kbank,4,1,8,1,2,51,1163,231,35,0,10,0,3,NotUse
Kbank,4,1,8,1,2,51,1193,653,81,0,10,0,6,NotUse
Kbank,4,1,8,1,2,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,8,1,2,51,1395,815,35,0,35,3,12,NotUse
Kbank,4,1,8,1,2,71,936,462,31,0,0,18,0,RefCode
Kbank,4,1,8,1,2,71,981,462,31,0,0,18,0,RefCode
Kbank,4,1,8,1,2,71,981,463,31,0,0,18,0,RefCode
Kbank,4,1,8,1,2,107,926,816,120,5,0,18,0,RefCode
Kbank,4,1,8,1,2,107,926,819,79,2,0,18,6,RefCode
Kbank,4,1,8,1,2,107,926,819,79,4,1,18,3,RefCode
Kbank,4,1,8,1,2,107,957,426,29,0,0,18,0,RefCode
Kbank,4,1,8,1,2,107,957,427,29,0,0,18,0,RefCode
Kbank,4,1,8,1,2,107,957,428,29,0,0,18,0,NotUse
Kbank,4,1,8,1,2,107,957,428,29,0,0,18,0,RefCode
Kbank,4,1,8,1,2,107,970,818,110,0,7,18,4,RefCode
Kbank,4,1,8,1,2,107,971,597,79,0,0,18,3,RefCode
Kbank,4,1,8,1,2,107,971,814,109,0,0,21,4,RefCode
Kbank,4,1,8,1,2,107,971,814,109,2,0,20,3,RefCode
Kbank,4,1,8,1,2,107,971,815,105,4,0,18,3,RefCode
Kbank,4,1,8,1,2,107,971,816,99,0,3,18,4,RefCode
Kbank,4,1,8,1,2,107,971,816,99,1,2,18,4,RefCode
Kbank,4,1,8,1,2,107,971,816,99,3,1,18,5,RefCode
Kbank,4,1,8,1,2,107,971,817,109,4,1,18,2,RefCode
Kbank,4,1,8,1,2,107,971,817,120,0,4,18,3,RefCode
Kbank,4,1,8,1,2,107,971,817,120,0,5,18,2,RefCode
Kbank,4,1,8,1,2,107,971,819,79,0,0,18,5,RefCode
Kbank,4,1,8,1,2,107,971,819,79,0,1,18,2,RefCode
Kbank,4,1,8,1,2,107,971,819,79,0,2,18,5,RefCode
Kbank,4,1,8,1,2,107,971,819,99,2,1,18,5,RefCode
Kbank,4,1,8,1,2,107,971,819,99,5,0,18,3,RefCode
Kbank,4,1,8,1,2,107,971,820,79,1,0,18,2,RefCode
Kbank,4,1,8,1,2,107,971,820,79,1,0,18,5,RefCode
Kbank,4,1,8,1,2,107,971,820,120,3,3,18,3,RefCode
Kbank,4,1,8,1,2,107,971,821,79,0,0,18,6,RefCode
Kbank,4,1,8,1,2,107,971,821,79,0,0,18,7,RefCode
Kbank,4,1,8,1,2,107,971,821,79,0,1,18,5,RefCode
Kbank,4,1,8,1,2,107,971,821,79,0,1,21,4,RefCode
Kbank,4,1,8,1,2,107,975,814,101,3,0,18,6,RefCode
Kbank,4,1,8,1,2,107,975,816,71,0,4,18,4,RefCode
Kbank,4,1,8,1,2,107,975,816,71,0,5,18,3,RefCode
Kbank,4,1,8,1,2,107,975,816,71,1,0,18,2,RefCode
Kbank,4,1,8,1,2,107,975,816,71,2,4,18,3,RefCode
Kbank,4,1,8,1,2,107,975,816,71,3,0,18,0,RefCode
Kbank,4,1,8,1,2,107,975,816,71,3,0,18,4,RefCode
Kbank,4,1,8,1,2,107,975,816,71,3,0,19,4,RefCode
Kbank,4,1,8,1,2,107,975,816,71,7,0,18,4,RefCode
Kbank,4,1,8,1,2,107,975,816,71,7,0,18,5,RefCode
Kbank,4,1,8,1,2,107,975,816,112,3,0,18,0,RefCode
Kbank,4,1,8,1,2,107,975,816,122,0,3,18,0,RefCode
Kbank,4,1,8,1,2,107,975,816,122,4,0,18,2,RefCode
Kbank,4,1,8,1,2,107,1002,426,29,0,0,18,0,RefCode
Kbank,4,1,8,1,2,107,1002,427,29,0,0,18,0,RefCode
Kbank,4,1,8,1,2,107,1002,428,29,0,0,18,0,NotUse
Kbank,4,1,8,1,2,107,1002,428,29,0,0,18,0,RefCode
Kbank,4,1,8,1,2,107,1073,428,29,0,0,18,0,RefCode
Kbank,4,1,8,1,2,125,971,803,79,0,0,18,6,RefCode
Kbank,4,1,8,1,2,125,971,803,109,5,0,18,5,RefCode
Kbank,4,1,8,1,2,125,975,798,71,5,1,18,5,RefCode
Kbank,4,1,8,1,2,125,975,798,81,2,2,18,4,RefCode
Kbank,4,1,8,1,2,125,1000,403,30,0,0,18,0,RefCode
Kbank,4,1,8,1,2,125,1000,409,30,0,0,18,0,RefCode
Kbank,4,1,8,1,2,125,1000,410,30,0,0,18,0,RefCode
Kbank,4,1,8,1,2,248,1094,286,36,0,3,7,2,Amount
Kbank,4,1,8,1,2,273,1094,261,36,0,3,6,2,Amount
Kbank,4,1,8,1,2,273,1139,650,39,1,4,6,2,Amount
Kbank,4,1,8,1,2,281,857,499,31,0,0,18,0,NotUse
Kbank,4,1,8,1,2,281,857,526,31,3,0,17,0,NotUse
Kbank,4,1,8,1,2,282,786,384,31,0,0,15,0,NotUse
Kbank,4,1,8,1,2,283,856,395,32,14,0,0,0,NotUse
Kbank,4,1,8,1,2,284,715,486,31,0,0,19,0,NotUse
Kbank,4,1,8,1,2,284,786,382,31,0,0,15,0,NotUse
Kbank,4,1,8,1,2,309,1139,225,31,0,3,5,1,Amount
Kbank,4,1,8,1,2,310,1076,224,31,0,3,5,1,Amount
Kbank,4,1,8,1,2,310,1094,224,31,0,3,5,1,Amount
Kbank,4,1,8,1,2,310,1210,224,31,0,3,5,1,Amount
Kbank,4,1,8,1,2,311,981,612,163,0,5,5,1,Amount
Kbank,4,1,8,1,2,624,1081,303,158,0,0,0,3,NotUse
Kbank,4,1,8,1,2,624,1081,303,193,0,0,0,3,NotUse
Kbank,4,1,8,1,2,624,1126,303,148,0,0,0,1,NotUse
Kbank,4,1,8,1,2,624,1164,299,110,0,0,0,2,NotUse
Kbank,4,1,8,1,2,628,1056,51,31,0,0,0,2,NotUse
Kbank,4,1,8,1,2,628,1081,152,77,0,0,0,1,NotUse
Kbank,4,1,8,1,2,628,1154,71,71,0,0,0,3,NotUse
Kbank,4,1,8,1,2,634,1042,259,183,0,0,0,1,NotUse
Kbank,4,1,8,1,2,679,930,163,91,2,0,0,0,NotUse
Kbank,4,1,8,1,2,709,975,10,20,1,0,0,0,NotUse
Kbank,4,1,8,1,2,791,1056,51,20,1,0,0,1,NotUse
Kbank,4,1,8,1,2,842,1011,81,51,2,0,0,0,NotUse
Kbank,4,1,8,1,2,842,1056,81,71,0,0,1,0,NotUse
Kbank,4,1,8,1,2,842,1056,81,71,0,1,0,0,NotUse
Kbank,4,1,8,1,2,842,1056,81,71,2,0,0,0,NotUse
Kbank,4,1,8,1,2,893,1087,30,40,0,0,1,1,NotUse
Kbank,4,1,8,1,3,49,1004,124,36,0,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1005,874,122,2,6,0,3,NotUse
Kbank,4,1,8,1,3,49,1011,874,59,0,5,0,3,NotUse
Kbank,4,1,8,1,3,49,1015,874,112,2,5,0,4,NotUse
Kbank,4,1,8,1,3,49,1022,124,36,0,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1036,874,91,0,6,0,3,NotUse
Kbank,4,1,8,1,3,49,1036,874,91,2,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1048,872,124,3,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1049,124,36,0,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1052,631,61,0,5,0,4,NotUse
Kbank,4,1,8,1,3,49,1052,873,120,0,6,0,3,NotUse
Kbank,4,1,8,1,3,49,1052,874,75,2,7,0,2,NotUse
Kbank,4,1,8,1,3,49,1052,874,79,3,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1052,874,79,3,6,0,2,NotUse
Kbank,4,1,8,1,3,49,1052,874,100,4,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1052,874,120,2,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1052,876,120,0,7,0,2,NotUse
Kbank,4,1,8,1,3,49,1053,844,64,2,5,0,4,NotUse
Kbank,4,1,8,1,3,49,1054,873,94,0,5,0,3,NotUse
Kbank,4,1,8,1,3,49,1056,619,59,2,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1056,873,92,0,5,0,3,NotUse
Kbank,4,1,8,1,3,49,1056,873,112,0,6,0,2,NotUse
Kbank,4,1,8,1,3,49,1056,874,59,0,5,0,3,NotUse
Kbank,4,1,8,1,3,49,1056,874,71,0,6,0,2,NotUse
Kbank,4,1,8,1,3,49,1056,874,71,2,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1056,874,71,2,5,0,3,NotUse
Kbank,4,1,8,1,3,49,1056,874,71,3,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1056,874,71,3,5,0,3,NotUse
Kbank,4,1,8,1,3,49,1056,874,71,6,5,0,3,NotUse
Kbank,4,1,8,1,3,49,1056,874,75,0,6,1,3,NotUse
Kbank,4,1,8,1,3,49,1056,874,112,1,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1056,874,122,1,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1063,874,64,0,6,0,2,NotUse
Kbank,4,1,8,1,3,49,1063,874,64,0,6,0,3,NotUse
Kbank,4,1,8,1,3,49,1063,874,64,0,10,0,2,NotUse
Kbank,4,1,8,1,3,49,1067,124,36,0,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1077,124,26,0,5,0,2,NotUse
Kbank,4,1,8,1,3,49,1138,124,36,0,5,0,2,NotUse
Kbank,4,1,8,1,3,51,925,224,43,0,10,0,3,NotUse
Kbank,4,1,8,1,3,51,1163,231,35,0,10,0,3,NotUse
Kbank,4,1,8,1,3,51,1464,100,23,0,0,5,0,NotUse
Kbank,4,1,8,1,3,62,1036,780,71,2,0,0,1,NotUse
Kbank,4,1,8,1,3,62,1066,780,31,0,1,0,1,NotUse
Kbank,4,1,8,1,3,107,971,597,79,0,0,18,3,RefCode
Kbank,4,1,8,1,3,310,1139,613,39,2,3,5,2,Amount
Kbank,4,1,8,1,3,336,1139,587,39,2,3,4,1,Amount
Kbank,4,1,8,1,3,336,1139,587,50,1,4,4,3,Amount
Kbank,4,1,8,1,3,361,1234,521,45,11,3,3,2,NotUse
Kbank,4,1,8,1,3,624,1158,303,116,0,0,0,3,NotUse
Kbank,4,1,8,1,3,628,1097,10,30,1,0,0,0,NotUse
Kbank,4,1,8,1,3,838,925,99,300,0,3,0,2,NotUse
Kbank,4,1,8,1,3,893,1087,30,40,0,0,1,1,NotUse
Kbank,4,1,8,1,3,893,1148,30,30,0,0,0,1,NotUse
Kbank,4,1,8,1,3,893,1148,30,30,0,2,0,1,NotUse
Kbank,4,1,8,1,4,49,1052,874,79,3,5,0,3,NotUse
Kbank,4,1,8,1,4,49,1052,874,120,4,6,0,6,NotUse
Kbank,4,1,8,1,4,49,1056,630,56,0,5,0,3,NotUse
Kbank,4,1,8,1,4,107,971,816,109,4,0,18,1,RefCode
Kbank,4,1,8,1,4,107,971,819,79,0,0,18,2,RefCode
Kbank,4,1,8,1,4,221,1139,313,36,0,3,8,2,Amount
Kbank,4,1,8,1,4,221,1139,702,39,2,3,8,2,Amount
Kbank,4,1,8,1,4,222,1139,312,36,0,3,8,2,Amount
Kbank,4,1,8,1,4,247,1139,287,36,0,3,7,2,Amount
Kbank,4,1,8,1,4,247,1139,676,131,0,4,7,2,Amount
Kbank,4,1,8,1,4,248,1139,286,36,0,3,7,2,Amount
Kbank,4,1,8,1,4,248,1139,675,39,0,4,7,3,Amount
